26,10.4103/indianjotol.INDIANJOTOL_143_16,https://www.snopes.com/fact-check/burning-sage-kill-bacteria/,Effect of smoke from medicinal herbs on the nosocomial infections in ENT outpatient department,"Introduction: From time immemorial, human beings have used smoke of medicinal plants for curing disorders. Smoke produced from natural substances has been used extensively in many cultures, and famous ancient physicians have described and recommended such use. Aim and Objective: To reduce the nosocomial infections at the ENT outpatient department. Materials and Methods: Air sampling is done by set plate method. Air sampling of the medicinal smoke arising after burning a mixture of wood of mango or pipal tree andmedicinal herbs (obtained from shantikunj haridwar ) with rituals in an indoor environment. Results: Medicinal smoke caused over 95% reduction of aerial bacterial counts by 60 min. Conclusion: We have observed that 1 h treatment of medicinal smoke emanated by burning wood and a mixture of odoriferous and medicinal herbs (havan sámagri = material used in oblation to fire all over India) on aerial bacterial population caused over 95% reduction of bacterial counts by 60 min.",true
27,10.1128/JCM.43.11.5721-5732.2005,https://www.snopes.com/fact-check/petri-dishes-coughed-on-mask/,Defining the normal bacterial flora of the oral cavity,"More than 700 bacterial species or phylotypes, of which over 50% have not been cultivated, have been detected in the oral cavity. Our purposes were (i) to utilize culture-independent molecular techniques to extend our knowledge on the breadth of bacterial diversity in the healthy human oral cavity, including not-yet-cultivated bacteria species, and (ii) to determine the site and subject specificity of bacterial colonization. Nine sites from five clinically healthy subjects were analyzed. Sites included tongue dorsum, lateral sides of tongue, buccal epithelium, hard palate, soft palate, supragingival plaque of tooth surfaces, subgingival plaque, maxillary anterior vestibule, and tonsils. 16S rRNA genes from sample DNA were amplified, cloned, and transformed into Escherichia coli. Sequences of 16S rRNA genes were used to determine species identity or closest relatives. In 2,589 clones, 141 predominant species were detected, of which over 60% have not been cultivated. Thirteen new phylotypes were identified. Species common to all sites belonged to the genera Gemella, Granulicatella, Streptococcus, and Veillonella. While some species were subject specific and detected in most sites, other species were site specific. Most sites possessed 20 to 30 different predominant species, and the number of predominant species from all nine sites per individual ranged from 34 to 72. Species typically associated with periodontitis and caries were not detected. There is a distinctive predominant bacterial flora of the healthy oral cavity that is highly diverse and site and subject specific. It is important to fully define the human microflora of the healthy oral cavity before we can understand the role of bacteria in oral disease. The oral cavity is comprised of many surfaces, each coated with a plethora of bacteria, the proverbial bacterial biofilm. Some of these bacteria have been implicated in oral diseases such as caries and periodontitis, which are among the most common bacterial infections in humans. For example, it has been estimated that at least 35% of dentate U.S. adults aged 30 to 90 years have periodontitis (1). In addition, specific oral bacterial species have been implicated in several systemic diseases, such as bacterial endocarditis (4), aspiration pneumonia (26), osteomyelitis in children (8), preterm low birth weight (6, 20), and cardiovascular disease (2, 34). Surprisingly, little is known about the microflora of the healthy oral cavity. By using culture-independent molecular methods, we previously detected over 500 species or phylotypes in subgingival plaque of healthy subjects and subjects with periodontal diseases (21), necrotizing ulcerative periodontitis in human immunodeficiency virus-positive subjects (23), dental plaque in children with rampant caries (3), noma (22), and on the tongue dorsum of subjects with and without halitosis (15). Other investigators have used similar techniques to determine the bacterial diversity of saliva (25), subgingival plaque of a subject with gingivitis (16), and dentoalveolar abscesses (10, 29). Over half of the species detected have not yet been cultivated. Data from these studies have implicated specific species or phylotypes in a variety of diseases and oral infections, but still only limited information is available on species associated with health. Recently, Mager et al. (19) demonstrated significant differences in the bacterial profiles of 40 oral cultivable species on soft and hard tissues in healthy subjects. They also found that the profiles of the soft tissues were more similar to each other than those of supragingival and subgingival plaques. Our purposes were as follows: (i) to utilize culture-independent molecular techniques to extend our knowledge on the breadth of bacterial diversity in the healthy human oral cavity, including not-yet-cultivated phylotypes, and (ii) to determine the site and subject specificity of bacterial colonization.",false
28,10.1126/sciadv.1601207,https://www.snopes.com/fact-check/nasa-climate-change-admission/,Assessing recent warming using instrumentally homogeneous sea surface temperature records,"Sea surface temperature (SST) records are subject to potential biases due to changing instrumentation and measurement practices. Significant differences exist between commonly used composite SST reconstructions from the National Oceanic and Atmospheric Administration’s Extended Reconstruction Sea Surface Temperature (ERSST), the Hadley Centre SST data set (HadSST3), and the Japanese Meteorological Agency’s Centennial Observation-Based Estimates of SSTs (COBE-SST) from 2003 to the present. The update from ERSST version 3b to version 4 resulted in an increase in the operational SST trend estimate during the last 19 years from 0.07° to 0.12°C per decade, indicating a higher rate of warming in recent years. We show that ERSST version 4 trends generally agree with largely independent, near-global, and instrumentally homogeneous SST measurements from floating buoys, Argo floats, and radiometer-based satellite measurements that have been developed and deployed during the past two decades. We find a large cooling bias in ERSST version 3b and smaller but significant cooling biases in HadSST3 and COBE-SST from 2003 to the present, with respect to most series examined. These results suggest that reported rates of SST warming in recent years have been underestimated in these three data sets.",false
29,10.1016/j.aquatox.2011.03.011,https://www.snopes.com/fact-check/cocaine-shrimp/,Selective uptake and biological consequences of environmentally relevant antidepressant pharmaceutical exposures on male fathead minnows,"Antidepressant pharmaceuticals have been reported in wastewater effluent at the nanogram to low microgram-per-liter range, and include bupropion (BUP), fluoxetine (FLX), sertraline (SER), and venlafaxine (VEN). To assess the effects of antidepressants on reproductive anatomy, physiology, and behavior, adult male fathead minnows (Pimephales promelas) were exposed for 21 days either to a single concentration of the antidepressants FLX, SER, VEN, or BUP, or to an antidepressant mixture. The data demonstrated that exposure to VEN (305 ng/L and 1104 ng/L) and SER (5.2 ng/L) resulted in mortality. Anatomical alterations were noted within the testes of fish exposed to SER and FLX, both modulators of the neurotransmitter serotonin. Additionally, FLX at 28 ng/L induced vitellogenin in male fish—a common endpoint for estrogenic endocrine disruption. Significant alterations in male secondary sex characteristics were noted with single exposures. Effects of single compound exposures neither carried over, nor became additive in the antidepressant mixtures, and reproductive behavior was not affected. Analysis of brain tissues from the exposed fish suggested increased uptake of FLX, SER and BUP and minimal uptake of VEN when compared to exposure water concentrations. Furthermore, the only metabolite detected consistently in the brain tissues was norfluoxetine. Similar trends of uptake by brain tissue were observed when fish were exposed to antidepressant mixtures. The present study demonstrates that anatomy and physiology, but not reproductive behavior, can be disrupted by exposure to environmental concentrations of some antidepressants. The observation that antidepressant uptake into fish tissues is selective may have consequences on assessing the mode-of-action and effects of these compounds in future studies.",false
30,10.1093/jxb/erp204,https://www.snopes.com/fact-check/chemicals-in-bananas/,Recent advances in ethylene research,"Ethylene regulates many aspects of the plant life cycle, including seed germination, root initiation, flower development, fruit ripening, senescence, and responses to biotic and abiotic stresses. It thus plays a key role in responses to the environment that have a direct bearing on a plant's fitness for adaptation and reproduction. In recent years, there have been major advances in our understanding of the molecular mechanisms regulating ethylene synthesis and action. Screening for mutants of the triple response phenotype of etiolated Arabidopsis seedlings, together with map-based cloning and candidate gene characterization of natural mutants from other plant species, has led to the identification of many new genes for ethylene biosynthesis, signal transduction, and response pathways. The simple chemical nature of ethylene contrasts with its regulatory complexity. This is illustrated by the multiplicity of genes encoding the key ethylene biosynthesis enzymes 1-aminocyclopropane-1-carboxylic acid (ACC) synthase and ACC oxidase, multiple ethylene receptors and signal transduction components, and the complexity of regulatory steps involving signalling relays and control of mRNA and protein synthesis and turnover. In addition, there are extensive interactions with other hormones. This review integrates knowledge from the model plant Arabidopsis and other plant species and focuses on key aspects of recent research on regulatory networks controlling ethylene synthesis and its role in flower development and fruit ripening.",false
31,10.2307/1467761,https://www.snopes.com/fact-check/rain-wildfire-toxic/,Phosphorus and Nitrogen Dynamics in Streams during a Wildfire,"Various studies report changes in phosphorus and nitrogen concentrations in surface waters after wildfires; however, we have found no reports which include nutrient data collected during actual wildfire activity. We had an opportunity to collect water chemistry data from several streams as a large (15,500 ha) intense firestorm passed through their watersheds. Phosphorus and nitrogen concentrations increased from 5 to 60 fold over background levels within the first two days of the fire with maximum recorded concentrations for dissolved nutrients reaching as high as 135 μg/L soluble reactive phosphorus, 261 μg/L ammonium, and 61 μg/L nitrate + nitrite. Total phosphorus and total nitrogen levels increased up to 206 μg/L and 349 μg/L respectively. Nutrient concentrations declined to background levels typically <5-10 μg/L within several days to several weeks. Experimental evidence suggests that the primary source of phosphorus was from leaching of ash deposited directly into the streams during the firestorm while the primary source of nitrogen appeared to be from diffusion of smoke gases into the stream waters.",false
32,10.1016/j.molbiopara.2012.08.002,https://www.snopes.com/fact-check/call-police-new-guinea-flatworm/,Quantitative PCR estimates Angiostrongylus cantonensis (rat lungworm) infection levels in semi-slugs (Parmarion martensi),"The life cycle of the nematode Angiostrongylus cantonensis involves rats as the definitive host and slugs and snails as intermediate hosts. Humans can become infected upon ingestion of intermediate or paratenic (passive carrier) hosts containing stage L3 A. cantonensis larvae. Here, we report a quantitative PCR (qPCR) assay that provides a reliable, relative measure of parasite load in intermediate hosts. Quantification of the levels of infection of intermediate hosts is critical for determining A. cantonensis intensity on the Island of Hawaii. The identification of high intensity infection ‘hotspots’ will allow for more effective targeted rat and slug control measures. qPCR appears more efficient and sensitive than microscopy and provides a new tool for quantification of larvae from intermediate hosts, and potentially from other sources as well.",false
33,10.3389/fpsyg.2013.00409,https://www.snopes.com/fact-check/conspiracists-most-sane/,",“What about building 7?” A social psychological study of online discussion of 9/11 conspiracy theories""","Recent research into the psychology of conspiracy belief has highlighted the importance of belief systems in the acceptance or rejection of conspiracy theories. We examined a large sample of conspiracist (pro-conspiracy-theory) and conventionalist (anti-conspiracy-theory) comments on news websites in order to investigate the relative importance of promoting alternative explanations vs. rejecting conventional explanations for events. In accordance with our hypotheses, we found that conspiracist commenters were more likely to argue against the opposing interpretation and less likely to argue in favor of their own interpretation, while the opposite was true of conventionalist commenters. However, conspiracist comments were more likely to explicitly put forward an account than conventionalist comments were. In addition, conspiracists were more likely to express mistrust and made more positive and fewer negative references to other conspiracy theories. The data also indicate that conspiracists were largely unwilling to apply the “conspiracy theory” label to their own beliefs and objected when others did so, lending support to the long-held suggestion that conspiracy belief carries a social stigma. Finally, conventionalist arguments tended to have a more hostile tone. These tendencies in persuasive communication can be understood as a reflection of an underlying conspiracist worldview in which the details of individual conspiracy theories are less important than a generalized rejection of official explanations.",false
34,10.1785/0220150067,https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,"Myths and Facts on Wastewater Injection, Hydraulic Fracturing, Enhanced Oil Recovery, and Induced Seismicity","The central United States has undergone a dramatic increase in seismicity over the past 6 years (Fig. 1), rising from an average of 24 M≥3 earthquakes per year in the years 1973–2008 to an average of 193 M≥3 earthquakes in 2009–2014, with 688 occurring in 2014 alone. Multiple damaging earthquakes have occurred during this increase including the 2011 M 5.6 Prague, Oklahoma, earthquake; the 2011 M 5.3 Trinidad, Colorado, earthquake; and the 2011 M 4.7 Guy‐Greenbrier, Arkansas, earthquake. The increased seismicity is limited to a few areas and the evidence is mounting that the seismicity in many of these...",false
35,10.1093/mnras/stw1972,https://www.snopes.com/fact-check/nasa-confirms-existence-of-earths-second-moon/,"Asteroid (469219) 2016 HO3, the smallest and closest Earth quasi-satellite","A number of Earth co-orbital asteroids experience repeated transitions between the quasi-satellite and horseshoe dynamical states. Asteroids 2001 GO2, 2002 AA29, 2003 YN107 and 2015 SO2 are well-documented cases of such a dynamical behaviour. These transitions depend on the gravitational influence of other planets, owing to the overlapping of a multiplicity of secular resonances. Here, we show that the recently discovered asteroid (469219) 2016 HO3 is a quasi-satellite of our planet – the fifth one, joining the ranks of (164207) 2004 GU9, (277810) 2006 FV35, 2013 LX28, and 2014 OL339. This new Earth co-orbital also switches repeatedly between the quasi-satellite and horseshoe configurations. Its current quasi-satellite episode started nearly 100 yr ago and it will end in about 300 yr from now. The orbital solution currently available for this object is very robust and our full N-body calculations show that it may be a long-term companion (time-scale of Myr) to our planet. Among the known Earth quasi-satellites, it is the closest to our planet and as such, a potentially accessible target for future in situ study. Due to its presumably lengthy dynamical relationship with the Earth and given the fact that at present and for many decades this transient object remains well positioned with respect to our planet, the results of spectroscopic studies of this small body, 26–115 m, may be particularly useful to improve our understanding of the origins – local or captured – of Earth's co-orbital asteroid population. The non-negligible effect of the uncertainty in the value of the mass of Jupiter on the stability of this type of co-orbitals is also briefly explored.",false
36,10.1016/j.epsl.2017.04.006,https://www.snopes.com/fact-check/enormous-pyramids-just-discovered-in-antarctica/,"The million-year evolution of the glacial trimline in the southernmost Ellsworth Mountains, Antarctica","An elevated erosional trimline in the heart of West Antarctica in the Ellsworth Mountains tells of thicker ice in the past and represents an important yet ambiguous stage in the evolution of the Antarctic Ice Sheet. Here we analyse the geomorphology of massifs in the southernmost Heritage Range where the surfaces associated with the trimline are overlain by surficial deposits that have the potential to be dated through cosmogenic nuclide analysis. Analysis of 100 rock samples reveals that some clasts have been exposed on glacially moulded surfaces for 1.4 Ma and perhaps more than 3.5 Ma, while others reflect fluctuations in thickness during Quaternary glacial cycles. Modelling the age of the glacially moulded bedrock surface based on cosmogenic 10Be, 26Al and 21Ne concentrations from a depth-profile indicates a minimum exposure age of 2.1–2.6 Ma. We conclude that the glacially eroded surfaces adjacent to the trimline predate the Last Glacial Maximum and indeed the Quaternary. Since erosion was by warm-based ice near an ice-sheet upper margin, we suggest it first occurred during the early glaciations of Antarctica before the stepped cooling of the mid-Miocene at ∼14 Ma. This was a time when the interior Antarctic continent had summers warm enough for tundra vegetation to grow and for mountain glaciers to consist of ice at the pressure melting point. During these milder conditions, and subsequently, erosion of glacial troughs is likely to have lowered the ice-sheet surface in relation to the mountains. This means that the range of orbitally induced cyclic fluctuations in ice thickness have progressively been confined to lower elevations.",false
37,10.1152/physrev.00023.2007,https://www.snopes.com/fact-check/what-happiness-looks-like/,"Intracellular Transport and Kinesin Superfamily Proteins, KIFs: Structure, Function, and Dynamics","Various molecular cell biology and molecular genetic approaches have indicated significant roles for kinesin superfamily proteins (KIFs) in intracellular transport and have shown that they are critical for cellular morphogenesis, functioning, and survival. KIFs not only transport various membrane organelles, protein complexes, and mRNAs for the maintenance of basic cellular activity, but also play significant roles for various mechanisms fundamental for life, such as brain wiring, higher brain functions such as memory and learning and activity-dependent neuronal survival during brain development, and for the determination of important developmental processes such as left-right asymmetry formation and suppression of tumorigenesis. Accumulating data have revealed a molecular mechanism of cargo recognition involving scaffolding or adaptor protein complexes. Intramolecular folding and phosphorylation also regulate the binding activity of motor proteins. New techniques using molecular biophysics, cryoelectron microscopy, and X-ray crystallography have detected structural changes in motor proteins, synchronized with ATP hydrolysis cycles, leading to the development of independent models of monomer and dimer motors for processive movement along microtubules.",false
38,10.1175/2008BAMS2613.1,https://www.snopes.com/fact-check/climatology-fraud-global-warming/,"The U.S. Historical Climatology Network Monthly Temperature Data, Version 2","In support of climate monitoring and assessments, the National Oceanic and Atmospheric Administration's (NOAA's) National Climatic Data Center has developed an improved version of the U.S. Historical Climatology Network temperature dataset (HCN version 2). In this paper, the HCN version 2 temperature data are described in detail, with a focus on the quality-assured data sources and the systematic bias adjustments. The bias adjustments are discussed in the context of their effect on U.S. temperature trends from the period 1895–2007 and in terms of the differences between version 2 and its widely used predecessor (now referred to as HCN version 1). Evidence suggests that the collective effect of changes in observation practice at U.S. HCN stations is systematic and of the same order of magnitude as the background climate signal. For this reason, bias adjustments are essential to reducing the uncertainty in U.S. climate trends. The largest biases in the HCN are shown to be associated with changes to the time of observation and with the widespread changeover from liquid-in-glass thermometers to the maximum–minimum temperature system (MMTS). With respect to HCN version 1, HCN version 2 trends in maximum temperatures are similar, while minimum temperature trends are somewhat smaller because of 1) an apparent overcorrection in HCN version 1 for the MMTS instrument change and 2) the systematic effect of undocumented station changes, which were not addressed in HCN version 1.",false
39,10.1016/j.ecolind.2012.03.026,https://www.snopes.com/fact-check/investigation-proves-starbucks-beverages-contain-feces/,Specific features of Escherichia coli that distinguish it from coliform and thermotolerant coliform bacteria and define it as the most accurate indicator of faecal contamination in the environment,"The outbreak situation in Germany caused by an unusual serotype of intestinal coliform bacterium revealed difficulties in investigating and detecting the nature and source of such bacteria. It also exposed a certain lack of knowledge and information in society regarding the origin of coliform bacteria, resulting in misinterpretation of faecal pollution risk. It is therefore essential to provide basic knowledge and information on the coliform group, in particular coliform bacteria (CB), thermotolerant coliform bacteria (TCB) and Escherichia coli (E. coli), and to clarify which bacteria within this group represent the most accurate indicator of faecal contamination in the environment. The CB comprises a large group of bacteria that can originate from faecal matter of human and warm-blooded animals, and/or from the environment. Within the CB, there is a sub-group of TCB, i.e. faecal and non-faecal coliforms that are resistant to high temperatures. The main bacterium in the TCB group is E. coli, found exclusively in the faeces of humans, other mammals, and birds. Most strains of E. coli are harmless; however many are associated with human and animal diseases. Nevertheless, the occurrence of E. coli in the environment does not necessarily result in the threat of disease; however its presence definitely indicates pollution with faecal matter.",false
40,10.1016/j.palaeo.2016.10.022,https://www.snopes.com/fact-check/scientific-papers-global-warming-myth/,Multi-species coral Sr/Ca-based sea-surface temperature reconstruction using Orbicella faveolata and Siderastrea siderea from the Florida Straits,"We present new, monthly-resolved Sr/Ca-based sea-surface temperature (SST) records from two species of massive coral, Orbicella faveolata and Siderastrea siderea, from the Dry Tortugas National Park, FL, USA (DTNP). We combine these new records with published data from three additional S. siderea coral colonies to generate a 278-year long multi-species stacked Sr/Ca-SST record from DTNP. The composite record of mean annual Sr/Ca-SST at DTNP shows pronounced decadal-scale variability with a range of 1 to 2 °C. Notable cool intervals in the Sr/Ca-derived SST lasting about a decade centered at ~ 1845, ~ 1935, and ~ 1965 are associated with reduced summer Sr/Ca-SST (monthly maxima < 29 °C), and imply a reduction in the spatial extent of the Atlantic Warm Pool (AWP). There is significant coherence between the composite DTNP Sr/Ca-SST record and the Atlantic Multidecadal Oscillation (AMO) index, with the AMO lagging Sr/Ca-SST at DTNP by 9 years. Low frequency variability in the Gulf Stream surface transport, which originates near DTNP, may provide a link for the lagged relationship between multidecadal variability at DTNP and the AMO.",false
41,10.1021/acs.est.6b04328,https://www.snopes.com/fact-check/vaccine-vial-evacuating-building/,Declining Mercury Concentrations in Bluefin Tuna Reflect Reduced Emissions to the North Atlantic Ocean,"Tunas are apex predators in marine food webs that can accumulate mercury (Hg) to high concentrations and provide more Hg (∼40%) to the U.S population than any other source. We measured Hg concentrations in 1292 Atlantic bluefin tuna (ABFT, Thunnus thynnus) captured in the Northwest Atlantic from 2004 to 2012. ABFT Hg concentrations and variability increased nonlinearly with length, weight, and age, ranging from 0.25 to 3.15 mg kg–1, and declined significantly at a rate of 0.018 ± 0.003 mg kg–1 per year or 19% over an 8-year period from the 1990s to the early 2000s. Notably, this decrease parallels comparably reduced anthropogenic Hg emission rates in North America and North Atlantic atmospheric Hg0 concentrations during this period, suggesting that recent efforts to decrease atmospheric Hg loading have rapidly propagated up marine food webs to a commercially important species. This is the first evidence to suggest that emission reduction efforts have resulted in lower Hg concentrations in large, long-lived fish.",false
42,10.48550/arXiv.0910.5294,https://www.snopes.com/fact-check/do-airport-scanners-rip-apart-dna/,DNA Breathing Dynamics in the Presence of a Terahertz Field,"We consider the influence of a terahertz field on the breathing dynamics of double-stranded DNA. We model the spontaneous formation of spatially localized openings of a damped and driven DNA chain, and find that linear instabilities lead to dynamic dimerization, while true local strand separations require a threshold amplitude mechanism. Based on our results we argue that a specific terahertz radiation exposure may significantly affect the natural dynamics of DNA, and thereby influence intricate molecular processes involved in gene expression and DNA replication.",false
43,10.2147/IDR.S67275,https://www.snopes.com/fact-check/spacex-sending-deadly-pathogen/,Impact of space flight on bacterial virulence and antibiotic susceptibility,"Manned space flight induces a reduction in immune competence among crew and is likely to cause deleterious changes to the composition of the gastrointestinal, nasal, and respiratory bacterial flora, leading to an increased risk of infection. The space flight environment may also affect the susceptibility of microorganisms within the spacecraft to antibiotics, key components of flown medical kits, and may modify the virulence characteristics of bacteria and other microorganisms that contaminate the fabric of the International Space Station and other flight platforms. This review will consider the impact of true and simulated microgravity and other characteristics of the space flight environment on bacterial cell behavior in relation to the potential for serious infections that may appear during missions to astronomical objects beyond low Earth orbit.",false
44,10.1136/jech.50.5.481,https://www.snopes.com/fact-check/abortion-breast-cancer-link/,Induced abortion as an independent risk factor for breast cancer: a comprehensive review and meta-analysis.,"STUDY OBJECTIVE: To ascertain, from the published reports to date, whether or not a significantly increased risk of breast cancer is specifically attributable to a history of induced abortion, independent of spontaneous abortion and age at first full term pregnancy (or first live birth); to establish the relative magnitude of such risk increase as may be found, and to ascertain and quantify such risk increases as may pertain to particular subpopulations of women exposed to induced abortion; in particular, nulliparous women and parous women exposed before compared with after the first full term pregnancy. INCLUDED STUDIES: The meta-analysis includes all 28 published reports which include specific data on induced abortion and breast cancer incidence. Since some study data are presented in more than one report, the 28 reports were determined to constitute 23 independent studies. Overall induced abortion odds ratios and odds ratios for the different subpopulations were calculated using an average weighted according to the inverse of the variance. An overall unweighted average was also computed for comparison. No quality criteria were imposed, but a narrative review of all included studies is presented for the reader's use in assessing the quality of individual studies. EXCLUDED STUDIES: All 33 published reports including data on abortion and breast cancer incidence but either pertaining only to spontaneous abortion or to abortion without specification as to whether it was induced or spontaneous. These studies are listed for the reader's information. RESULTS: The overall odds ratio (for any induced abortion exposure; n = 21 studies) was 1.3 (95% confidence interval of 1.2, 1.4). For comparison, the unweighted overall odds ratio was 1.4 (1.3,1.6). The odds ratio for nulliparous women was 1.3 (1.0,1.6), that for abortion before the first term pregnancy in parous women was 1.5 (1.2,1.8), and that for abortion after the first term pregnancy was 1.3 (1.1,1.5). CONCLUSIONS: The results support the inclusion of induced abortion among significant independent risk factors for breast cancer, regardless of parity or timing of abortion relative to the first term pregnancy. Although the increase in risk was relatively low, the high incidence of both breast cancer and induced abortion suggest a substantial impact of thousands of excess cases per year currently, and a potentially much greater impact in the next century, as the first cohort of women exposed to legal induced abortion continues to age.",true
45,10.1038/sj.ejcn.1601308,https://www.snopes.com/fact-check/hairy-spider-monkey-found-mars/,Energy metabolism in humans at a lowered ambient temperature,"Objective: Assessment of the effect of a lowered ambient temperature, ie 16°C (61°F), compared to 22°C (72°F), on energy intake (EI), energy expenditure (EE) and respiratory quotient (RQ) in men. Design: Randomized within-subject design in which subjects stayed in a respiration chamber three times for 60 h each, once at 22°C, and twice at 16°C, wearing standardized clothing, executing a standardized daily activities protocol, and were fed in energy balance (EBI): no significant difference between EE and EI over 24 h). During the last 24 h at 22°C, and once during the last 24 h at 16°C, they were fed ad libitum. Subjects: Nine dietary unrestrained male subjects (ages 24±5 y, body mass index (BMI) 22.7±2.1 kg/m2, body weight 76.2±9.4 kg, height 1.83±0.06 m, 18±5% body fat). Results: At 16°C (EB), EE (total 24 h EE) was increased to 12.9±2.0 MJ/day as compared to 12.2±2.2 MJ/day at 22°C (P<0.01). The increase was due to increases in sleeping metabolic rate (SMR; the lowest EE during three consecutive hours with hardly any movements as indicated by radar): 7.6±0.7 vs 7.2±0.7 MJ/day (P<0.05) and diet-induced thermogenesis (DIT; EE-SMR, when activity induced energy expenditure as indicated by radar=0): 1.7±0.4 vs 1.0±0.4 MJ/day (P<0.01). Physical activity level (PAL; EE/SMR) was 1.63–1.68. At 16°C compared to at 22°C, rectal, proximal and distal skin temperatures had decreased (P<0.01). RQ was not different between the two ambient temperature situations. During ad libitum feeding, subjects overate by 32±12% (at 22°C) and by 34±14% (at 16°C). Under these circumstances, the decrease of rectal temperature at 16°C was attenuated, and inversely related to percentage overeating (r2=0.7; P<0.01). Conclusion: We conclude that at 16°C, compared to 22°C, energy metabolism was increased, due to increases in SMR and DIT. Overeating under ad libitum circumstances at 16°C attenuated the decrease in rectal core body temperature.",true
46,10.1007/s00484-007-0143-2,https://www.snopes.com/fact-check/salt-lamps-cure-everything/,Effects of negative air ions on activity of neural substrates involved in autonomic regulation in rats,"The neural mechanism by which negative air ions (NAI) mediate the regulation of autonomic nervous system activity is still unknown. We examined the effects of NAI on physiological responses, such as blood pressure (BP), heart rate (HR), and heart rate variability (HRV) as well as neuronal activity, in the paraventricular nucleus of the hypothalamus (PVN), locus coeruleus (LC), nucleus ambiguus (NA), and nucleus of the solitary tract (NTS) with c-Fos immunohistochemistry in anesthetized, spontaneously breathing rats. In addition, we performed cervical vagotomy to reveal the afferent pathway involved in mediating the effects of NAI on autonomic regulation. NAI significantly decreased BP and HR, and increased HF power of the HRV spectrum. Significant decreases in c-Fos positive nuclei in the PVN and LC, and enhancement of c-Fos expression in the NA and NTS were induced by NAI. After vagotomy, these physiological and neuronal responses to NAI were not observed. These findings suggest that NAI can modulate autonomic regulation through inhibition of neuronal activity in PVN and LC as well as activation of NA neurons, and that these effects of NAI might be mediated via the vagus nerves.",false
47,10.1111/j.1365-2869.2004.00418.x,https://www.snopes.com/fact-check/women-need-more-sleep-than-men-because-their-brains-work-harder/,"Sleep quantity, sleep difficulties and their perceived consequences in a representative sample of some 2000 British adults","Sleep problems and sleep restriction are popular topics of discussion, but few representative data are available. We document Britain's sleep based on a nationally representative sample of 1997, 16–93 year olds, who participated in face-to-face interviews. Fifty-eight per cent of respondents reported sleep problems on one or more nights the previous week and 18% reported that the sleep they obtained was insufficient on the majority of nights. Sleep durations were longest in the youngest participants (16–24 years), who slept on average 1 h longer than the 7.04 (SD 1.55) sample average. Sleep duration showed no appreciable change beyond middle age. Men and women reported sleeping similar amounts but women reported more sleep problems. Men reported sleeping less when there were more children in their household. Workers (i.e. employees) reported sleeping less on workdays than on non-workdays, but those based at home and those not employed did not. Inability to switch off from work was related to sleep duration on non-workdays. Across all participants average sleep duration exhibited a non-monotonic association with quality of life (i.e. contribution of sleep to energy, satisfaction and success in work, home and leisure activities). Quality of life was positively associated with sleep duration, for durations up to 9 h, but negatively associated with quality of life beyond this. Comparison of our data with the US national sleep poll revealed that Britain sleeps as little or less, whereas a comparison with data reported 40 years ago revealed no statistically reliable reductions. Although we may not sleep less than four decades ago, when we report sleeping less we also tend to associate that lack of sleep with poor performance and quality of life.",false
48,10.1056/NEJM199908123410706,https://www.snopes.com/fact-check/native-american-scouts-long-hair-provided-almost-supernatural-tracking-abilities-vietnam-war/,The Biology of Hair Follicles,"Hair has many useful biologic functions, including protection from the elements and dispersion of sweat-gland products (e.g., pheromones). It also has psychosocial importance in our society, and patients with hair loss (alopecia) (Table 1) or excessive hair growth often suffer tremendously. Not surprisingly, the demand for drugs that alter hair growth and appearance has led to a multibillion-dollar industry, yet few drugs that are effective for these purposes are available. However, recent progress in our understanding of the biology and pathology of hair follicles should lead to more effective therapies for disorders of hair growth.",false
49,10.1038/nclimate3103,https://www.snopes.com/fact-check/global-sea-ice-at-a-record-breaking-low/,Assessing recent trends in high-latitude Southern Hemisphere surface climate,"Understanding the causes of recent climatic trends and variability in the high-latitude Southern Hemisphere is hampered by a short instrumental record. Here, we analyse recent atmosphere, surface ocean and sea-ice observations in this region and assess their trends in the context of palaeoclimate records and climate model simulations. Over the 36-year satellite era, significant linear trends in annual mean sea-ice extent, surface temperature and sea-level pressure are superimposed on large interannual to decadal variability. Most observed trends, however, are not unusual when compared with Antarctic palaeoclimate records of the past two centuries. With the exception of the positive trend in the Southern Annular Mode, climate model simulations that include anthropogenic forcing are not compatible with the observed trends. This suggests that natural variability overwhelms the forced response in the observations, but the models may not fully represent this natural variability or may overestimate the magnitude of the forced response.",false
50,10.1007/s10071-008-0206-8,https://www.snopes.com/fact-check/chimpanzee-rapidly-memorizes-locates-numbers-on-a-screen/,Memory for the order of briefly presented numerals in humans as a function of practice,"Inoue and Matsuzawa (Curr Biol 17: R1004–R1005, 2007) showed that with an accuracy of approximately 79%, the juvenile chimpanzee, Ayumu, could recall the position and order of a random subset of five Arabic numerals between one and nine when those numerals were presented for only 210 ms on a computer touch screen before being masked with white squares. None of nine humans working on the same task approached this level of accuracy. Inoue and Matsuzawa (2007) claimed this performance difference was evidence of a memorial capacity in young chimpanzees that was superior to that seen in adult humans. While the between-species performance difference they report is apparent in their data, so too is a large difference in practice on their task: Ayumu had many sessions of practice on their task before terminal performances were measured; their human subjects had none. The present report shows that when two humans are given practice in the Inoue and Matsuzawa (2007) memory task, their accuracy levels match those of Ayumu.",false
